"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Years","Generation_Length_Days","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"215","Numenius madagascariensis","Far Eastern Curlew","aves",TRUE,TRUE,"Decreasing","EN","A2bc+3bc+4bc",6.849207217,2501.67293600925,6.69670084631926,3.31710572640104,3.31710572640104,9.8381456326306,4.91527199486806,4.91527199486806,14.449622653224,7.31399722791577,7.31399722791577,0.933032991536807,0.96682894273599,0.96682894273599,0.901618543673694,0.950847280051319,0.950847280051319,0.85550377346776,0.926860027720842,0.926860027720842,-0.0693147180559945,-0.0337336939687232,-0.0337336939687232,-0.103563748950672,-0.0504018181323832,-0.0504018181323832,-0.156064774826466,-0.0759527197245583,-0.0759527197245583
"216","Onychoprion aleuticus","Aleutian Tern","aves",FALSE,TRUE,"Decreasing","VU","A2bcde+3cde+4bcde",8.94876682,3268.537081005,3.50389048801824,1.31979467430513,1.31979467430513,4.90109037786124,1.85445557624353,1.85445557624353,6.51175273797047,2.47695386442562,2.47695386442562,0.964961095119818,0.986802053256949,0.986802053256949,0.950989096221388,0.981455444237565,0.981455444237565,0.934882472620295,0.975230461355744,0.975230461355744,-0.0356674943938732,-0.0132858136066146,-0.0132858136066146,-0.0502526820951295,-0.0187186618767097,-0.0187186618767097,-0.0673344553263765,-0.0250814652941482,-0.0250814652941482
"217","Onychorhynchus occidentalis","Pacific Royal Flycatcher","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",2.45610189,897.0912153225,3.50389048801824,3.50389048801824,4.72537195513623,4.90109037786124,4.90109037786124,6.59274214301793,6.51175273797047,6.51175273797047,8.73327348711883,0.964961095119818,0.964961095119818,0.952746280448638,0.950989096221388,0.950989096221388,0.934072578569821,0.934882472620295,0.934882472620295,0.912667265128812,-0.0356674943938732,-0.0356674943938732,-0.0484066432519123,-0.0502526820951295,-0.0502526820951295,-0.0682011365241442,-0.0673344553263765,-0.0673344553263765,-0.0913839060729094
"218","Otus gurneyi","Giant Scops-owl","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; C2a(i)",2.96169757,1081.7600374425,3.50389048801824,3.50389048801824,3.93480160604801,4.90109037786124,4.90109037786124,5.49887263481872,6.51175273797047,6.51175273797047,7.29832338937223,0.964961095119818,0.964961095119818,0.96065198393952,0.950989096221388,0.950989096221388,0.945011273651813,0.934882472620295,0.934882472620295,0.927016766106278,-0.0356674943938732,-0.0356674943938732,-0.0401430751012088,-0.0502526820951295,-0.0502526820951295,-0.0565584217692756,-0.0673344553263765,-0.0673344553263765,-0.0757836271653001
"219","Otus sagittatus","White-fronted Scops-owl","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",2.401159831,877.02362827275,3.50389048801824,3.50389048801824,4.83084114200074,4.90109037786124,4.90109037786124,6.73839441815995,6.51175273797047,6.51175273797047,8.92391263032586,0.964961095119818,0.964961095119818,0.951691588579993,0.950989096221388,0.950989096221388,0.9326160558184,0.934882472620295,0.934882472620295,0.910760873696741,-0.0356674943938732,-0.0356674943938732,-0.0495142582532972,-0.0502526820951295,-0.0502526820951295,-0.0697616785665354,-0.0673344553263765,-0.0673344553263765,-0.0934749038875019
"220","Oxyura leucocephala","White-headed Duck","aves",TRUE,TRUE,"Decreasing","EN","A2bcde+4bcde",4.60534982,1682.104021755,6.69670084631926,4.89319939702041,4.89319939702041,9.8381456326306,7.2218491393333,7.2218491393333,14.449622653224,10.6812759864563,10.6812759864563,0.933032991536807,0.951068006029796,0.951068006029796,0.901618543673694,0.927781508606667,0.927781508606667,0.85550377346776,0.893187240135437,0.893187240135437,-0.0693147180559945,-0.0501697089726505,-0.0501697089726505,-0.103563748950672,-0.0749590172288455,-0.0749590172288455,-0.156064774826466,-0.112959044680828,-0.112959044680828
"221","Pachyramphus spodiurus","Slaty Becard","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.550538793,931.58429414325,3.50389048801824,3.50389048801824,4.55445651916234,4.90109037786124,4.90109037786124,6.35656900493363,6.51175273797047,6.51175273797047,8.42393999708944,0.964961095119818,0.964961095119818,0.954455434808377,0.950989096221388,0.950989096221388,0.936434309950664,0.934882472620295,0.934882472620295,0.915760600029106,-0.0356674943938732,-0.0356674943938732,-0.0466143264732447,-0.0502526820951295,-0.0502526820951295,-0.0656759037646594,-0.0673344553263765,-0.0673344553263765,-0.0880003021468473
"222","Paradoxornis flavirostris","Black-breasted Parrotbill","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.000553731,1095.95225024775,3.50389048801824,3.50389048801824,3.88485015710434,4.90109037786124,4.90109037786124,5.42963347254904,6.51175273797047,6.51175273797047,7.20730386154845,0.964961095119818,0.964961095119818,0.961151498428957,0.950989096221388,0.950989096221388,0.94570366527451,0.934882472620295,0.934882472620295,0.927926961384515,-0.0356674943938732,-0.0356674943938732,-0.0396232357885337,-0.0502526820951295,-0.0502526820951295,-0.0558260092417251,-0.0673344553263765,-0.0673344553263765,-0.0748022546979863
"223","Pardalotus quadragintus","Forty-spotted Pardalote","aves",FALSE,TRUE,"Decreasing","EN","A2ac;B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v);C1",2.070913924,756.401310741,6.69670084631926,6.69670084631926,10.5570008753396,9.8381456326306,9.8381456326306,15.3542871498664,14.449622653224,14.449622653224,22.2134095686342,0.933032991536807,0.933032991536807,0.894429991246604,0.901618543673694,0.901618543673694,0.846457128501336,0.85550377346776,0.85550377346776,0.777865904313658,-0.0693147180559945,-0.0693147180559945,-0.111568644891031,-0.103563748950672,-0.103563748950672,-0.166695724289428,-0.156064774826466,-0.156064774826466,-0.251201129153363
"224","Pauxi unicornis","Horned Curassow","aves",FALSE,TRUE,"Decreasing","CR","A2bcd+3cd+4bcd",10.83130442,3956.133939405,14.8660077479215,4.83238140029152,4.83238140029152,20.1786754970349,6.70097481895587,6.70097481895587,36.9042655519807,13.2139322399549,13.2139322399549,0.851339922520785,0.951676185997085,0.951676185997085,0.798213245029651,0.932990251810441,0.932990251810441,0.630957344480193,0.867860677600451,0.867860677600451,-0.16094379124341,-0.0495304428111255,-0.0495304428111255,-0.225379492882461,-0.0693605264096964,-0.0693605264096964,-0.46051701859881,-0.141724086881744,-0.141724086881744
"225","Pavo muticus","Green Peafowl","aves",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",7.936147097,2898.67772717925,6.69670084631926,2.86937901463276,2.86937901463276,9.8381456326306,4.25662512851229,4.25662512851229,14.449622653224,6.34479559559211,6.34479559559211,0.933032991536807,0.971306209853672,0.971306209853672,0.901618543673694,0.957433748714877,0.957433748714877,0.85550377346776,0.936552044044079,0.936552044044079,-0.0693147180559945,-0.0291135052516843,-0.0291135052516843,-0.103563748950672,-0.043498752263896,-0.043498752263896,-0.156064774826466,-0.0655501857173077,-0.0655501857173077
"226","Pedionomus torquatus","Plains-wanderer","aves",FALSE,TRUE,"Decreasing","CR","A2ac",3.023908919,1104.48273266475,14.8660077479215,14.8660077479215,16.2565745832831,20.1786754970349,20.1786754970349,21.9984640779996,36.9042655519807,36.9042655519807,39.8085499424194,0.851339922520785,0.851339922520785,0.837434254167169,0.798213245029651,0.798213245029651,0.780015359220004,0.630957344480193,0.630957344480193,0.601914500575806,-0.16094379124341,-0.16094379124341,-0.177412520851359,-0.225379492882461,-0.225379492882461,-0.248441668184673,-0.46051701859881,-0.46051701859881,-0.507639869381494
"227","Pellorneum palustre","Marsh Babbler","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.552525382,932.3098957755,3.50389048801824,3.50389048801824,4.55099377102969,4.90109037786124,4.90109037786124,6.35178234657189,6.51175273797047,6.51175273797047,8.41766781082539,0.964961095119818,0.964961095119818,0.954490062289703,0.950989096221388,0.950989096221388,0.936482176534281,0.934882472620295,0.934882472620295,0.915823321891746,-0.0356674943938732,-0.0356674943938732,-0.0465780473009132,-0.0502526820951295,-0.0502526820951295,-0.0656247892766688,-0.0673344553263765,-0.0673344553263765,-0.0879318129425971
"228","Penelope jacucaca","White-browed Guan","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",6.91012512,2523.92320008,3.50389048801824,1.70582581210936,1.70582581210936,4.90109037786124,2.3949631114432,2.3949631114432,6.51175273797047,3.19592150602311,3.19592150602311,0.964961095119818,0.982941741878906,0.982941741878906,0.950989096221388,0.976050368885568,0.976050368885568,0.934882472620295,0.968040784939769,0.968040784939769,-0.0356674943938732,-0.017205426228169,-0.017205426228169,-0.0502526820951295,-0.0242410864359427,-0.0242410864359427,-0.0673344553263765,-0.0324810593908979,-0.0324810593908979
"229","Penelope ortoni","Baudo Guan","aves",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",6.845446769,2500.29943237725,6.69670084631926,3.31889735220793,3.31889735220793,9.8381456326306,4.91790461834005,4.91790461834005,14.449622653224,7.31786433512598,7.31786433512598,0.933032991536807,0.966811026477921,0.966811026477921,0.901618543673694,0.950820953816599,0.950820953816599,0.85550377346776,0.92682135664874,0.92682135664874,-0.0693147180559945,-0.0337522250896709,-0.0337522250896709,-0.103563748950672,-0.0504295056482734,-0.0504295056482734,-0.156064774826466,-0.0759944432617679,-0.0759944432617679
"230","Penelopides panini","Visayan Hornbill","aves",FALSE,TRUE,"Decreasing","EN","A2cd+4cd;C2a(i)",9.586000941,3501.28684370025,6.69670084631926,2.38146061853735,2.38146061853735,9.8381456326306,3.53714260921409,3.53714260921409,14.449622653224,5.28220496272398,5.28220496272398,0.933032991536807,0.976185393814627,0.976185393814627,0.901618543673694,0.964628573907859,0.964628573907859,0.85550377346776,0.94717795037276,0.94717795037276,-0.0693147180559945,-0.0241027579288497,-0.0241027579288497,-0.103563748950672,-0.0360121492400175,-0.0360121492400175,-0.156064774826466,-0.0542682938683245,-0.0542682938683245
"231","Penelopina nigra","Highland Guan","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",7.045563915,2573.39221995375,3.50389048801824,1.67331016821629,1.67331016821629,4.90109037786124,2.34946924741767,2.34946924741767,6.51175273797047,3.13545891488722,3.13545891488722,0.964961095119818,0.983266898317837,0.983266898317837,0.950989096221388,0.976505307525823,0.976505307525823,0.934882472620295,0.968645410851128,0.968645410851128,-0.0356674943938732,-0.0168746816314386,-0.0168746816314386,-0.0502526820951295,-0.023775093425875,-0.023775093425875,-0.0673344553263765,-0.0318566671353879,-0.0318566671353879
"232","Phalacrocorax capensis","Cape Cormorant","aves",TRUE,TRUE,"Decreasing","EN","A2bc+3bc+4bc",6.524920239,2383.22711729475,6.69670084631926,3.4790642604635,3.4790642604635,9.8381456326306,5.15315720542651,5.15315720542651,14.449622653224,7.66321179262964,7.66321179262964,0.933032991536807,0.965209357395365,0.965209357395365,0.901618543673694,0.948468427945735,0.948468427945735,0.85550377346776,0.923367882073704,0.923367882073704,-0.0693147180559945,-0.0354102505047723,-0.0354102505047723,-0.103563748950672,-0.0529067764597146,-0.0529067764597146,-0.156064774826466,-0.0797275517605331,-0.0797275517605331
"233","Phalacrocorax featherstoni","Pitt Shag","aves",FALSE,TRUE,"Decreasing","EN","A2bde+3bde+4bde; C1+2a(ii)",6.541967199,2389.45351943475,6.69670084631926,3.47015771807399,3.47015771807399,9.8381456326306,5.1400803688244,5.1400803688244,14.449622653224,7.64402656811188,7.64402656811188,0.933032991536807,0.96529842281926,0.96529842281926,0.901618543673694,0.948599196311756,0.948599196311756,0.85550377346776,0.923559734318881,0.923559734318881,-0.0693147180559945,-0.035317979005148,-0.035317979005148,-0.103563748950672,-0.0527689127751984,-0.0527689127751984,-0.156064774826466,-0.0795197989020401,-0.0795197989020401
"234","Phalacrocorax neglectus","Bank Cormorant","aves",TRUE,TRUE,"Decreasing","EN","A2ace+3ce+4ace",7.862541059,2871.79312179975,6.69670084631926,2.89584828657912,2.89584828657912,9.8381456326306,4.29560564807134,4.29560564807134,14.449622653224,6.40224997142422,6.40224997142422,0.933032991536807,0.971041517134209,0.971041517134209,0.901618543673694,0.957043943519287,0.957043943519287,0.85550377346776,0.935977500285758,0.935977500285758,-0.0693147180559945,-0.029386054515057,-0.029386054515057,-0.103563748950672,-0.0439059705903966,-0.0439059705903966,-0.156064774826466,-0.0661638409497078,-0.0661638409497078
"235","Phalacrocorax nigrogularis","Socotra Cormorant","aves",TRUE,TRUE,"Decreasing","VU","A2bce+3ce+4bce; B2ab(i,ii,iii,iv,v)",6.647999197,2428.18170670425,3.50389048801824,1.77248575306724,1.77248575306724,4.90109037786124,2.48821030927318,2.48821030927318,6.51175273797047,3.31981964503802,3.31981964503802,0.964961095119818,0.982275142469328,0.982275142469328,0.950989096221388,0.975117896907268,0.975117896907268,0.934882472620295,0.96680180354962,0.96680180354962,-0.0356674943938732,-0.0178838240584068,-0.0178838240584068,-0.0502526820951295,-0.0251968953896218,-0.0251968953896218,-0.0673344553263765,-0.0337617646708713,-0.0337617646708713
"236","Phapitreron brunneiceps","Dark-eared Brown-dove","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;C2a(i)",3.687207068,1346.752381587,3.50389048801824,3.17300574472087,3.17300574472087,4.90109037786124,4.44132814855451,4.44132814855451,6.51175273797047,5.90564587638558,5.90564587638558,0.964961095119818,0.968269942552791,0.968269942552791,0.950989096221388,0.955586718514455,0.955586718514455,0.934882472620295,0.940943541236144,0.940943541236144,-0.0356674943938732,-0.0322443643079873,-0.0322443643079873,-0.0502526820951295,-0.0454297622096819,-0.0454297622096819,-0.0673344553263765,-0.0608721398831011,-0.0608721398831011
"237","Phapitreron cinereiceps","Tawitawi Brown-dove","aves",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd;B1ab(ii,iii,iv,v);C2a(i,ii)",4.054742212,1480.994592933,6.69670084631926,5.53893330201537,5.53893330201537,9.8381456326306,8.16144284925133,8.16144284925133,14.449622653224,12.0408908207137,12.0408908207137,0.933032991536807,0.944610666979846,0.944610666979846,0.901618543673694,0.918385571507487,0.918385571507487,0.85550377346776,0.879591091792863,0.879591091792863,-0.0693147180559945,-0.056982428994588,-0.056982428994588,-0.103563748950672,-0.0851379640068326,-0.0851379640068326,-0.156064774826466,-0.12829814791891,-0.12829814791891
"238","Phoenicoparrus andinus","Andean Flamingo","aves",TRUE,TRUE,"Stable","VU","A2acd+4acd",10.63706359,3885.1874762475,3.50389048801824,1.11148798671209,1.11148798671209,4.90109037786124,1.56243212791566,1.56243212791566,6.51175273797047,2.08795178519552,2.08795178519552,0.964961095119818,0.988885120132879,0.988885120132879,0.950989096221388,0.984375678720843,0.984375678720843,0.934882472620295,0.979120482148045,0.979120482148045,-0.0356674943938732,-0.0111771117069704,-0.0111771117069704,-0.0502526820951295,-0.0157476674741867,-0.0157476674741867,-0.0673344553263765,-0.0211005774781924,-0.0211005774781924
"239","Phoenicurus bicolor","Luzon Water-redstart","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; D2",2.981250433,1088.90172065325,3.50389048801824,3.50389048801824,3.90950595904116,4.90109037786124,4.90109037786124,5.4638114392102,6.51175273797047,6.51175273797047,7.25223592564589,0.964961095119818,0.964961095119818,0.960904940409588,0.950989096221388,0.950989096221388,0.945361885607898,0.934882472620295,0.934882472620295,0.927477640743541,-0.0356674943938732,-0.0356674943938732,-0.039879792272244,-0.0502526820951295,-0.0502526820951295,-0.0561874770609378,-0.0673344553263765,-0.0673344553263765,-0.0752865918061756
"240","Phylloscartes roquettei","Minas Gerais Tyrannulet","aves",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",1.990287715,726.95258790375,6.69670084631926,6.69670084631926,10.9603376622296,9.8381456326306,9.8381456326306,15.9239583641184,14.449622653224,14.449622653224,23.0009608807667,0.933032991536807,0.933032991536807,0.890396623377704,0.901618543673694,0.901618543673694,0.840760416358816,0.85550377346776,0.85550377346776,0.769990391192333,-0.0693147180559945,-0.0693147180559945,-0.116088271281245,-0.103563748950672,-0.103563748950672,-0.173448539073277,-0.156064774826466,-0.156064774826466,-0.261377243183267
"241","Picathartes gymnocephalus","White-necked Rockfowl","aves",TRUE,TRUE,"Decreasing","VU","A2c+3c+4c; C2a(i)",5.079409499,1855.25431950975,3.50389048801824,2.31347791499613,2.31347791499613,4.90109037786124,3.24401874463485,3.24401874463485,6.51175273797047,4.32257893298688,4.32257893298688,0.964961095119818,0.976865220850039,0.976865220850039,0.950989096221388,0.967559812553652,0.967559812553652,0.934882472620295,0.956774210670131,0.956774210670131,-0.0356674943938732,-0.0234065885026565,-0.0234065885026565,-0.0502526820951295,-0.0329780342282063,-0.0329780342282063,-0.0673344553263765,-0.0441878498800782,-0.0441878498800782
"242","Picoides ramsayi","Sulu Pygmy Woodpecker","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; B1ab(i,ii,iii,iv,v); C2a(i)",2.599794819,949.57505763975,3.50389048801824,3.50389048801824,4.47012553772246,4.90109037786124,4.90109037786124,6.23997562394182,6.51175273797047,6.51175273797047,8.27113114766652,0.964961095119818,0.964961095119818,0.955298744622775,0.950989096221388,0.950989096221388,0.937600243760582,0.934882472620295,0.934882472620295,0.917288688523335,-0.0356674943938732,-0.0356674943938732,-0.045731165825351,-0.0502526820951295,-0.0502526820951295,-0.064431600175867,-0.0673344553263765,-0.0673344553263765,-0.0863330378154951
"243","Pipile jacutinga","Black-fronted Piping-guan","aves",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",7.381390074,2696.0527245285,6.69670084631926,3.08167426148832,3.08167426148832,9.8381456326306,4.56911826259598,4.56911826259598,14.449622653224,6.80505339645696,6.80505339645696,0.933032991536807,0.969183257385117,0.969183257385117,0.901618543673694,0.95430881737404,0.95430881737404,0.85550377346776,0.93194946603543,0.93194946603543,-0.0693147180559945,-0.0313015648638445,-0.0313015648638445,-0.103563748950672,-0.046767951976716,-0.046767951976716,-0.156064774826466,-0.0704766867585845,-0.0704766867585845
