"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"197","Petauroides volans","Greater Glider","mammalia",FALSE,TRUE,"Decreasing","VU","A2bc+3bc+4bc",2106.05,5.76605065023956,3.50389048801824,2.04081281995501,2.04081281995501,4.90109037786124,2.86329759165624,2.86329759165624,6.51175273797047,3.8177934647174,3.8177934647174,0.964961095119818,0.97959187180045,0.97959187180045,0.950989096221388,0.971367024083438,0.971367024083438,0.934882472620295,0.961822065352826,0.961822065352826,-0.0356674943938732,-0.0206192514064437,-0.0206192514064437,-0.0502526820951295,-0.0290508964415946,-0.0290508964415946,-0.0673344553263765,-0.0389258086749428,-0.0389258086749428
"198","Petinomys genibarbis","Whiskered Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1384.121263,3.78951748939083,3.50389048801824,3.08867706964171,3.08867706964171,4.90109037786124,4.32405113721296,4.32405113721296,6.51175273797047,5.75088007167393,5.75088007167393,0.964961095119818,0.969113229303583,0.969113229303583,0.950989096221388,0.95675948862787,0.95675948862787,0.934882472620295,0.942491199283261,0.942491199283261,-0.0356674943938732,-0.0313738222115158,-0.0313738222115158,-0.0502526820951295,-0.0442032371630579,-0.0442032371630579,-0.0673344553263765,-0.0592286973340597,-0.0592286973340597
"199","Petinomys setosus","Temminck's Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1239.298869,3.39301538398357,3.50389048801824,3.44333178648122,3.44333178648122,4.90109037786124,4.81699257523636,4.81699257523636,6.51175273797047,6.40096046050217,6.40096046050217,0.964961095119818,0.965566682135188,0.965566682135188,0.950989096221388,0.951830074247636,0.951830074247636,0.934882472620295,0.935990395394978,0.935990395394978,-0.0356674943938732,-0.0350401146251192,-0.0350401146251192,-0.0502526820951295,-0.0493687535599779,-0.0493687535599779,-0.0673344553263765,-0.0661500638873442,-0.0661500638873442
"200","Petinomys vordermanni","Vordermann's Flying Squirrel","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",1239.298869,3.39301538398357,3.50389048801824,3.44333178648122,3.44333178648122,4.90109037786124,4.81699257523636,4.81699257523636,6.51175273797047,6.40096046050217,6.40096046050217,0.964961095119818,0.965566682135188,0.965566682135188,0.950989096221388,0.951830074247636,0.951830074247636,0.934882472620295,0.935990395394978,0.935990395394978,-0.0356674943938732,-0.0350401146251192,-0.0350401146251192,-0.0502526820951295,-0.0493687535599779,-0.0493687535599779,-0.0673344553263765,-0.0661500638873442,-0.0661500638873442
"201","Petrogale penicillata","Brush-tailed Rock Wallaby","mammalia",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",1965.66275,5.38169130732375,3.50389048801824,2.18496359747259,2.18496359747259,4.90109037786124,3.0646287963191,3.0646287963191,6.51175273797047,4.08481574079953,4.08481574079953,0.964961095119818,0.978150364025274,0.978150364025274,0.950989096221388,0.969353712036809,0.969353712036809,0.934882472620295,0.959151842592005,0.959151842592005,-0.0356674943938732,-0.0220918743179829,-0.0220918743179829,-0.0502526820951295,-0.0311257057960834,-0.0311257057960834,-0.0673344553263765,-0.0417058823340186,-0.0417058823340186
"202","Phaner furcifer","Masoala Fork-marked Lemur","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2099.6331,5.74848213552361,3.50389048801824,2.04698567734563,2.04698567734563,4.90109037786124,2.87192152667723,2.87192152667723,6.51175273797047,3.82923510811137,3.82923510811137,0.964961095119818,0.979530143226544,0.979530143226544,0.950989096221388,0.971280784733228,0.971280784733228,0.934882472620295,0.961707648918886,0.961707648918886,-0.0356674943938732,-0.0206822679755528,-0.0206822679755528,-0.0502526820951295,-0.02913968180956,-0.02913968180956,-0.0673344553263765,-0.0390447737558831,-0.0390447737558831
"203","Phaner pallescens","Pale Fork-marked Lemur","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",2099.6331,5.74848213552361,6.69670084631926,3.93960284080989,3.93960284080989,9.8381456326306,5.82851982179649,5.82851982179649,14.449622653224,8.65222150800663,8.65222150800663,0.933032991536807,0.960603971591901,0.960603971591901,0.901618543673694,0.941714801782035,0.941714801782035,0.85550377346776,0.913477784919934,0.913477784919934,-0.0693147180559945,-0.0401930552691198,-0.0401930552691198,-0.103563748950672,-0.060052808439457,-0.060052808439457,-0.156064774826466,-0.0904962221024347,-0.0904962221024347
"204","Phascolarctos cinereus","Koala","mammalia",TRUE,TRUE,"Decreasing","VU","A2b+3bce+4bce",2746.4425,7.51934976043806,3.50389048801824,1.56870823632913,1.56870823632913,4.90109037786124,2.20307501324412,2.20307501324412,6.51175273797047,2.9408319989913,2.9408319989913,0.964961095119818,0.984312917636709,0.984312917636709,0.950989096221388,0.977969249867559,0.977969249867559,0.934882472620295,0.970591680010087,0.970591680010087,-0.0356674943938732,-0.0158114267546256,-0.0158114267546256,-0.0502526820951295,-0.022277051294837,-0.022277051294837,-0.0673344553263765,-0.0298494140546774,-0.0298494140546774
"205","Phataginus tricuspis","White-bellied Pangolin","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"206","Phocoena sinus","Vaquita","mammalia",TRUE,TRUE,"Decreasing","CR","A2a+4d; C1+2a(ii); D; E",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068,0.851339922520785,0.947730902094876,0.947730902094876,0.798213245029651,0.927578405229932,0.927578405229932,0.630957344480193,0.857605724436932,0.857605724436932,-0.16094379124341,-0.0536846755722881,-0.0536846755722881,-0.225379492882461,-0.0751779541327114,-0.0751779541327114,-0.46051701859881,-0.153610813738096,-0.153610813738096
"207","Platanista gangetica","South Asian River Dolphin","mammalia",TRUE,TRUE,"Unknown","EN","A2abcde+3bcde+4abcde",6935,18.9869952087611,6.69670084631926,1.20950654409614,1.20950654409614,9.8381456326306,1.80172366100432,1.80172366100432,14.449622653224,2.70266029533532,2.70266029533532,0.933032991536807,0.987904934559039,0.987904934559039,0.901618543673694,0.981982763389957,0.981982763389957,0.85550377346776,0.972973397046647,0.972973397046647,-0.0693147180559945,-0.012168805945663,-0.012168805945663,-0.103563748950672,-0.0181815233377712,-0.0181815233377712,-0.156064774826466,-0.0273985383347114,-0.0273985383347114
"208","Platyrrhinus chocoensis","Choco Broad-nosed Bat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2064.27635,5.65168062970568,3.50389048801824,2.08167881233436,2.08167881233436,4.90109037786124,2.92038624900223,2.92038624900223,6.51175273797047,3.89352834205809,3.89352834205809,0.964961095119818,0.979183211876656,0.979183211876656,0.950989096221388,0.970796137509978,0.970796137509978,0.934882472620295,0.961064716579419,0.961064716579419,-0.0356674943938732,-0.0210365121048549,-0.0210365121048549,-0.0502526820951295,-0.0296387838047073,-0.0296387838047073,-0.0673344553263765,-0.0397135293246291,-0.0397135293246291
"209","Presbytis chrysomelas","Bornean Banded langur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",3650,9.99315537303217,14.8660077479215,5.22690979051242,5.22690979051242,20.1786754970349,7.24215947700678,7.24215947700678,36.9042655519807,14.2394275563068,14.2394275563068,0.851339922520785,0.947730902094876,0.947730902094876,0.798213245029651,0.927578405229932,0.927578405229932,0.630957344480193,0.857605724436932,0.857605724436932,-0.16094379124341,-0.0536846755722881,-0.0536846755722881,-0.225379492882461,-0.0751779541327114,-0.0751779541327114,-0.46051701859881,-0.153610813738096,-0.153610813738096
"210","Presbytis frontata","White-fronted Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"211","Presbytis hosei","Hose’s Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"212","Presbytis melalophos","Sumatran Surili","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"213","Presbytis potenziani","Mentawai Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656,0.933032991536807,0.982372044897858,0.982372044897858,0.901618543673694,0.973776959761443,0.973776959761443,0.85550377346776,0.960747148470434,0.960747148470434,-0.0693147180559945,-0.0177851779205845,-0.0177851779205845,-0.103563748950672,-0.0265729956475118,-0.0265729956475118,-0.156064774826466,-0.0400440175661167,-0.0400440175661167
"214","Presbytis thomasi","Thomas’s Langur","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",4745,12.9911019849418,3.50389048801824,0.911002539455408,0.911002539455408,4.90109037786124,1.28113555189598,1.28113555189598,6.51175273797047,1.71286777101431,1.71286777101431,0.964961095119818,0.990889974605446,0.990889974605446,0.950989096221388,0.98718864448104,0.98718864448104,0.934882472620295,0.982871322289857,0.982871322289857,-0.0356674943938732,-0.00915177543193694,-0.00915177543193694,-0.0502526820951295,-0.0128941286513846,-0.0128941286513846,-0.0673344553263765,-0.0172770704657247,-0.0172770704657247
"215","Priodontes maximus","Giant Armadillo","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",1979.1637,5.41865489390828,3.50389048801824,2.17022169542122,2.17022169542122,4.90109037786124,3.04404477587756,3.04404477587756,6.51175273797047,4.05752413620479,4.05752413620479,0.964961095119818,0.978297783045788,0.978297783045788,0.950989096221388,0.969559552241224,0.969559552241224,0.934882472620295,0.959424758637952,0.959424758637952,-0.0356674943938732,-0.0219411736505377,-0.0219411736505377,-0.0502526820951295,-0.03091338046005,-0.03091338046005,-0.0673344553263765,-0.0414213838703,-0.0414213838703
"216","Prionailurus viverrinus","Fishing Cat","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"217","Procolobus verus","Olive Colobus","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+4cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302,0.964961095119818,0.986867759120175,0.986867759120175,0.950989096221388,0.981547518283184,0.981547518283184,0.934882472620295,0.97535305245107,0.97535305245107,-0.0356674943938732,-0.0132192311794644,-0.0132192311794644,-0.0502526820951295,-0.0186248524964445,-0.0186248524964445,-0.0673344553263765,-0.0249557684504912,-0.0249557684504912
"218","Propithecus coquereli","Coquerel's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"219","Propithecus coronatus","Crowned Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"220","Propithecus deckenii","Van der Decken’s Sifaka","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"221","Propithecus edwardsi","Milne-Edward's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"222","Propithecus verreauxi","Verreaux's Sifaka","mammalia",FALSE,TRUE,"Decreasing","EN","A2acd+3cd+4acd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"223","Pseudocheirus occidentalis","Western Ringtail Possum","mammalia",FALSE,TRUE,"Decreasing","CR","A2bce+3bce+4bce",1217.0925,3.33221765913758,14.8660077479215,14.8660077479215,14.8705951790026,20.1786754970349,20.1786754970349,20.184698609441,36.9042655519807,36.9042655519807,36.9139933877552,0.851339922520785,0.851339922520785,0.851294048209974,0.798213245029651,0.798213245029651,0.79815301390559,0.630957344480193,0.630957344480193,0.630860066122448,-0.16094379124341,-0.16094379124341,-0.160997677529729,-0.225379492882461,-0.225379492882461,-0.225454953164527,-0.46051701859881,-0.46051701859881,-0.460671206292085
"224","Pseudomys calabyi","Kakadu Pebble Mouse","mammalia",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",884.68295,2.42212991101985,3.50389048801824,3.50389048801824,4.79003530850164,4.90109037786124,4.90109037786124,6.68204964654173,6.51175273797047,6.51175273797047,8.85017693304563,0.964961095119818,0.964961095119818,0.952099646914984,0.950989096221388,0.950989096221388,0.933179503534583,0.934882472620295,0.934882472620295,0.911498230669544,-0.0356674943938732,-0.0356674943938732,-0.0490855785392277,-0.0502526820951295,-0.0502526820951295,-0.0691577027123901,-0.0673344553263765,-0.0673344553263765,-0.0926656259848384
"225","Pseudomys fumeus","Smoky Mouse","mammalia",FALSE,TRUE,"Decreasing","VU","A2bce",884.68295,2.42212991101985,3.50389048801824,3.50389048801824,4.79003530850164,4.90109037786124,4.90109037786124,6.68204964654173,6.51175273797047,6.51175273797047,8.85017693304563,0.964961095119818,0.964961095119818,0.952099646914984,0.950989096221388,0.950989096221388,0.933179503534583,0.934882472620295,0.934882472620295,0.911498230669544,-0.0356674943938732,-0.0356674943938732,-0.0490855785392277,-0.0502526820951295,-0.0502526820951295,-0.0691577027123901,-0.0673344553263765,-0.0673344553263765,-0.0926656259848384
